Job ID,Job Title,Job Description,Job Qualifications,Job Category
44144827,Auxiliar de Gestión de Inventarios,"Funciones: 
- Elaboración mensual del Reporte de Rotación de Inventario.
- Homologación del Catálogo General de Materiales.
- Reestructuración de la Matriz de Clasificación del Catálogo General de Materiales.
- Evaluación mensual del Reporte de Productos Inmovilizados .
- Supervisión permanente en la creación de códigos en el sistema.
- Cumplir con lo establecido en la base documentaría e implementar los Sistemas Integrados de Gestión."," Formación en Conocimiento de rubro eléctrico, costos y presupuestos.
- Experiencia  Mínima de 1 año en Homologación y Creación de Códigos
- Capacidad de trabajo en equipo, Capacidad de comunicación, Análisis de problemas y toma de decisiones.

Ofrecemos
- Seguro EPS.
- Ingreso a planilla.
- Beneficios de ley.
- Buen Clima laboral.",
44144864,Analista Programador GeneXus,"	Especificación y análisis de requerimientos de áreas de negocios.
	Codificar los programas que permitan desarrollar las funcionalidades correspondientes en los sistemas y en la plataforma de desarrollo especificado por la empresa.
	Organizar y documentar la información relacionada al software.
	Realizar las pruebas de validación de desarrollo.
	Mantener informado al coordinador del área de las labores realizadas durante los proyectos de mejora y/o desarrollo de sistemas de información.
	Elaborar los manuales de usuarios y técnicos de los sistemas desarrollados.
	Capacitar al usuario en el manejo de los sistemas de información
	Mantenimiento de los sistemas de información.
	Comunicación con los jefes inmediatos sobre los problemas que se pudiesen dar, así como la alternativa de solución de los mismos.","Conocimientos en:
	Genexus Evo3
	Lenguajes de Generación: .NET y VB. 
	Lenguajes de Programación: Visual Studio .Net 2010 y 2013, Visual Basic 6.0
	Base de Datos: Oracle, SQL Server 2008.
	Manejo de Guías de procesos
	Capacidad de revisión de código generado por Genexus
	Manejo de metodología- documentación",
44144924,Jefe de Mantenimiento,"•Coordinar, dirigir y supervisar las actividades de la unidad de mantenimiento en la organización. 
•Mantener actualizado el procedimiento documentado de mantenimiento, remodelación o ampliación de la infraestructura. 
•Gestionar y supervisar el buen funcionamiento de los equipos e infraestructura.
•Elaborar y ejecutar el plan anual de mantenimiento preventivo y de recuperación de los equipos de la clínica, incluido en el Plan Operativo Anual y en el presupuesto anual de mantenimiento.
•Coordinar el desarrollo de trabajos con el personal contratista, supervisando la calidad de los materiales y la correcta aplicación de las especificaciones del contrato.
•Planificar, proponer y ejecutar los proyectos de ahorro de energía eléctrica, gas y agua.
•Garantizar la gestión de mantenimiento preventivo y correctivo de la organización y equipo  Biomédico, Electrónico, Eléctrico, Electromecánico, Sanitario e infraestructura.
•Garantizar la compra de repuestos e insumos, renovación de equipos y supervisar que exista un stock mínimo de repuestos, insumos y accesorios.
•Supervisar el cumplimiento de las normas de seguridad y el correcto uso del equipo de seguridad.","•	Experiencia en Mantenimiento de equipos Biomédicos, Conocimientos en Defensa Civil (Trámites de INDECI).
•	Más de 4 años de experiencia en puestos de jefatura, de preferencia en el sector de salud privado hospitalario, hotelero o similar.",
44144958,Practicante de Proyectos,"1. Puesto en área de Proyectos.
2. Seguimiento de la documentación de ingeniería para diseño de lineas de  transmisión eléctrica.
3. Apoyo en la elaboración de informes de proyectos.
4. Apoyo en el área de control de gestión de proyectos.
5. Apoyo en la logística de recursos para proyectos.","1. Experiencia deseable en proyectos.
2. Deseable estudios de gestión de proyectos.
3. Interés en áreas de construcción.
4. Linea de carrera.",
44145087,"Ingeniero  de Ventas en el sector eléctrico en potencia, automatización y proteccion","•Ser responsable del marketing de la empresa.
•Presentar el plan de ventas anual.
•Ser  responsable  de  mantener  actualizado  un  registro  con  la  Lista  de  Proveedores  de Productos y Servicios Críticos, efectuando la evaluación correspondiente de cada uno de ellos.
•Coordinar con los Directores Gerentes la autorización de las órdenes de compra para cada proyecto.
•Ser responsable del seguimiento a las órdenes de compra nacionales y del extranjero.
•Ser responsable de mantener actualizado un registro de clientes.
•Ser encargado de realizar los trabajos de campo que le asignen los Directores Gerentes.
•Coordinar  con  la  División  de  Logística  para  efectos  de  desaduanar  oportunamente  las compras que lleguen del extranjero.","•Experiencia mínima de 4 años en ventas en el sector eléctrico en potencia, automatización y protecciones eléctricas
•Dominio de inglés técnico.
•Manejo de Microsoft Office a nivel Intermedio.
•Contar con cartera de clientes en el sector eléctrico e industrial 
•Disponibilidad para viajar al extranjero o a provincia.",
44145108,Gerente de Operaciones,"•Preparar los programas de producción y asegurarse de su cumplimiento. 
•Preparar los presupuestos de inversiones y gastos así como el de adquisiciones para toda el área de operaciones industriales y de extracción.
•Controlar inventarios y el manejo logístico de las áreas a su cargo así como supervisar al personal.  
•Asegurar el manejo adecuado de los equipos, maquinarias y materiales en cada una de las unidades operativas. 
•Seleccionar, formar, potenciar y motivar los equipos para lograr el éxito en sus áreas.
•Asegurarse que se emita, hacia las demás áreas de la empresa, de la información necesaria sobre sus unidades y que esta sea correcta con continuo análisis de estas. 
•Representar a la compañía en su área de influencia y ser también su vocero.
•Preparar los presupuestos de inversiones y gastos así como el de adquisiciones para toda el área de operaciones industriales y de extracción.
•Controlar inventarios y el manejo logístico de las áreas a su cargo así como supervisar al personal.","Haber trabajado 5 años mínimos como Jefe de Planta o de Operaciones en una empresa industrial, agroindustrial o campamento minero con manejo directo de personal obrero y empleados de todos los niveles.
Disponibilidad para trabajar en la selva 2-3 semanas del mes en promedio.",
44145194,Subgerente Adjunto de Estrategia Tecnológica e Innovación,"Realizar periódicamente estudios comparativos con otras entidades financieras con la finalidad de identificar oportunidades para implementar soluciones innovadoras que acompañen el crecimiento del negocio acorde con los objetivos de Credicorp.
Investigar, evaluar y validar en coordinación con el proveedor de servicios la definición de la infraestructura tecnológica para Credicorp proyectando el impacto económico de acuerdo a los objetivos de costos, disponibilidad y performance requeridos.
Aprobar el diseño funcional de los proyectos tecnológicos que garanticen la continuidad del negocio bancario reduciendo la complejidad tecnológica.
Proveer consultoría a las unidades de Credicorp en el diseño de la infraestructura de nuevos productos o servicios.
Evaluar y definir las necesidades presupuestales de inversión y gastos de las tecnologías vigentes y nuevas, gestionando los contratos y pagos establecidos con los proveedores de dichos componentes o afines.
Analizar y validar el planeamiento de capacidad de la plataforma que asegure un crecimiento ordenado de los recursos así como la correcta distribución de los costos asociados, en base a la información entregada por el proveedor de servicios y que dicha información sirva para los planes de acción a futuro adelantándonos a la necesidad de la organización en temas tecnológicos.
Participar y validar en la definición de los esquemas de disponibilidad, contingencia y recuperación en coordinación con la unidad de DRP de acuerdo a la necesidad establecidas por la División de Gestión de Riesgos y los planes de acción propuestos por el proveedor de servicios.
Coordinar con las Unidades usuarias para obtener información referente a la proyección de los planes de negocio y evaluar los requerimientos de capacidad asociados.
Aprobar los trabajos operativos que impliquen modificaciones de la infraestructura tecnológica a nivel de hardware y software, de acuerdo con las necesidades del Negocio y alineado con el proceso de control de cambios.","Experiencia mínima de 1 año como Ingeniero de Aplicaciónes.
-Conocimiento de tecnologías C/S debe ser Alto y  Host no indispensable. Herramientas internas utilizadas en los procesos de Sistemas (Clear Case, Clear Quest, Quality Center y otros) / Bajo",
44145213,"PRACTICANTE DE REDES, COMUNICACIONES Y SOPORTE TECNICO","•Brindar atención de requerimientos y solicitudes de soporte de usuarios.
•Mantener actualizada la documentación de la infraestructura de computo, redes y comunicaciones existentes.
•Registrar de forma oportuna la bitácora de tareas realizadas, con la finalidad de asegurar el cumplimiento de metas o logros establecidos.
•Asegurar el correcto funcionamiento de los dispositivos y equipos de computo, mediantes revisiones calendarizadas, respaldo de información y la toma de acciones preventivas y correctivas antes eventuales fallas de los sistemas y equipos.
•Apoyar en el mantenimiento de la infraestructura y comunicaciones a fin de garantizar su optimo funcionamiento y adecuados tiempos de respuesta.
•Preparar manuales, procedimientos e instructivos para el correcto uso de los equipos y/o aplicativos.","•Conocimientos en soporte técnico, redes y comunicaciones.
•Conocimiento de manejo de periféricos.
•Conocimiento de sistemas, hardware y software.
•Conocimiento de las tecnologías de información vigentes.",
44145254,INGENIEROS DE PROYECTOS DE REDES Y TELECOM,"•	Planeación de proyectos (definición, recursos, costos, tiempos)
•	Elaboración de: presupuestos, propuestas técnicas y cotizaciones
•	Coordinación con áreas de: Logística, Finanzas, PMO
•	Elaboración e interpretación de planos en AutoCAD
•	Elaboración de presentaciones Técnico-Comerciales
•	Elaboración de expedientes Técnicos y Cartas de Conformidad
•	Negociación con proveedores y con contratistas
•	Apoyo en la planificación y ejecución de programas de la empresa",,
44145261,Ingeniero de Ventas de Proyectos,"	Identificar oportunidades de mercado para incrementar el volumen de ventas.
-	Asesorar a la cartera de clientes en el desarrollo de los proyectos eléctricos.
-	Identificar las necesidades de la cartera de clientes en el ámbito industrial.
-	Coordinar con el área de cotizaciones  y presupuestos la definición de los proyectos industriales, negociación y cierre de ventas.
-	Deseable 3 años de experiencia en ventas técnicas de productos eléctricos y/o  desarrollo de proyectos industriales eléctricos. La experiencia en ventas no es indispensable si se tiene las competencias para ello.
-	Inglés básico técnico (sólo lectura).
-	Disponibilidad para viajes cortos, 2 a 3 veces al mes. 

Beneficios
-	Trabajo de lunes a viernes.
-	Atractivas comisiones sobre la venta de los proyectos.",,
44145262,JEFES DE PROYECTOS DE REDES Y TELECOM,"•	Gerenciamiento de proyectos a su cargo (plan, ejecución, entrega)
•	Planeación de proyectos (definición, recursos, costos, Gantt)
•	Elaboración de presupuestos, propuestas técnicas y cotizaciones
•	Responsables de la perfecta ejecución (calidad, costo, plazo) de proyectos
•	Asignación de tareas diarias y supervisión de cumplimiento
•	Coordinación con áreas de soporte (Logística, Finanzas, Distribución)
•	Coordinación con: clientes, personal técnico, contratas y PMO
•	Elaboración de expedientes técnicos y cartas de conformidad
•	Apoyo en la planificación y ejecución de programas de la empresa.","•	Profesionales egresados de Ingeniería de: Telecomunicaciones, Electrónica, Electricidad, Sistemas o afines (de preferencia pero no indispensable: titulados).
•	Con 3 años de experiencia en diseño y/o implementación de proyectos de: Cableado Estructurado, Redes Wireless, Soluciones de Vídeo-vigilancia, etc.
•	Excelente manejo de personal técnico en obra.
•	Con amplio dominio de: Excel, Project, Visio e interpretación de planos AutoCAD,
•	Indispensable: personas muy dinámicas, proactivas, ordenadas, puntuales y disciplinadas.
•	Con facilidad de comunicación a todo nivel.
•	Inglés intermedio (lectura / escritura)",
